datetime, cam-1-name, cam-1-avgX, cam-1-avgY, cam-1-avgZ, cam-1-stdX, cam-1-stdY, cam-1-stdZ, cam-2-name, cam-2-avgX, cam-2-avgY, cam-2-avgZ, cam-2-stdX, cam-2-stdY, cam-2-stdZ, cam-3-name, cam-3-avgX, cam-3-avgY, cam-3-avgZ, cam-3-stdX, cam-3-stdY, cam-3-stdZ, cam-4-name, cam-4-avgX, cam-4-avgY, cam-4-avgZ, cam-4-stdX, cam-4-stdY, cam-4-stdZ, cam-5-name, cam-5-avgX, cam-5-avgY, cam-5-avgZ, cam-5-stdX, cam-5-stdY, cam-5-stdZ, cam-6-name, cam-6-avgX, cam-6-avgY, cam-6-avgZ, cam-6-stdX, cam-6-stdY, cam-6-stdZ, cam-7-name, cam-7-avgX, cam-7-avgY, cam-7-avgZ, cam-7-stdX, cam-7-stdY, cam-7-stdZ, cam-8-name, cam-8-avgX, cam-8-avgY, cam-8-avgZ, cam-8-stdX, cam-8-stdY, cam-8-stdZ, cam-9-name, cam-9-avgX, cam-9-avgY, cam-9-avgZ, cam-9-stdX, cam-9-stdY, cam-9-stdZ, cam-10-name, cam-10-avgX, cam-10-avgY, cam-10-avgZ, cam-10-stdX, cam-10-stdY, cam-10-stdZ, cam-11-name, cam-11-avgX, cam-11-avgY, cam-11-avgZ, cam-11-stdX, cam-11-stdY, cam-11-stdZ, cam-12-name, cam-12-avgX, cam-12-avgY, cam-12-avgZ, cam-12-stdX, cam-12-stdY, cam-12-stdZ, cam-13-name, cam-13-avgX, cam-13-avgY, cam-13-avgZ, cam-13-stdX, cam-13-stdY, cam-13-stdZ, cam-14-name, cam-14-avgX, cam-14-avgY, cam-14-avgZ, cam-14-stdX, cam-14-stdY, cam-14-stdZ, cam-15-name, cam-15-avgX, cam-15-avgY, cam-15-avgZ, cam-15-stdX, cam-15-stdY, cam-15-stdZ, cam-16-name, cam-16-avgX, cam-16-avgY, cam-16-avgZ, cam-16-stdX, cam-16-stdY, cam-16-stdZ, cam-17-name, cam-17-avgX, cam-17-avgY, cam-17-avgZ, cam-17-stdX, cam-17-stdY, cam-17-stdZ, cam-18-name, cam-18-avgX, cam-18-avgY, cam-18-avgZ, cam-18-stdX, cam-18-stdY, cam-18-stdZ, cam-19-name, cam-19-avgX, cam-19-avgY, cam-19-avgZ, cam-19-stdX, cam-19-stdY, cam-19-stdZ, cam-20-name, cam-20-avgX, cam-20-avgY, cam-20-avgZ, cam-20-stdX, cam-20-stdY, cam-20-stdZ, cam-21-name, cam-21-avgX, cam-21-avgY, cam-21-avgZ, cam-21-stdX, cam-21-stdY, cam-21-stdZ, cam-22-name, cam-22-avgX, cam-22-avgY, cam-22-avgZ, cam-22-stdX, cam-22-stdY, cam-22-stdZ, cam-23-name, cam-23-avgX, cam-23-avgY, cam-23-avgZ, cam-23-stdX, cam-23-stdY, cam-23-stdZ, cam-24-name, cam-24-avgX, cam-24-avgY, cam-24-avgZ, cam-24-stdX, cam-24-stdY, cam-24-stdZ, cam-25-name, cam-25-avgX, cam-25-avgY, cam-25-avgZ, cam-25-stdX, cam-25-stdY, cam-25-stdZ, cam-26-name, cam-26-avgX, cam-26-avgY, cam-26-avgZ, cam-26-stdX, cam-26-stdY, cam-26-stdZ, cam-27-name, cam-27-avgX, cam-27-avgY, cam-27-avgZ, cam-27-stdX, cam-27-stdY, cam-27-stdZ, cam-28-name, cam-28-avgX, cam-28-avgY, cam-28-avgZ, cam-28-stdX, cam-28-stdY, cam-28-stdZ, cam-29-name, cam-29-avgX, cam-29-avgY, cam-29-avgZ, cam-29-stdX, cam-29-stdY, cam-29-stdZ, cam-30-name, cam-30-avgX, cam-30-avgY, cam-30-avgZ, cam-30-stdX, cam-30-stdY, cam-30-stdZ, cam-31-name, cam-31-avgX, cam-31-avgY, cam-31-avgZ, cam-31-stdX, cam-31-stdY, cam-31-stdZ, cam-32-name, cam-32-avgX, cam-32-avgY, cam-32-avgZ, cam-32-stdX, cam-32-stdY, cam-32-stdZ, cam-33-name, cam-33-avgX, cam-33-avgY, cam-33-avgZ, cam-33-stdX, cam-33-stdY, cam-33-stdZ, cam-34-name, cam-34-avgX, cam-34-avgY, cam-34-avgZ, cam-34-stdX, cam-34-stdY, cam-34-stdZ, cam-35-name, cam-35-avgX, cam-35-avgY, cam-35-avgZ, cam-35-stdX, cam-35-stdY, cam-35-stdZ, cam-36-name, cam-36-avgX, cam-36-avgY, cam-36-avgZ, cam-36-stdX, cam-36-stdY, cam-36-stdZ, cam-37-name, cam-37-avgX, cam-37-avgY, cam-37-avgZ, cam-37-stdX, cam-37-stdY, cam-37-stdZ, cam-38-name, cam-38-avgX, cam-38-avgY, cam-38-avgZ, cam-38-stdX, cam-38-stdY, cam-38-stdZ, cam-39-name, cam-39-avgX, cam-39-avgY, cam-39-avgZ, cam-39-stdX, cam-39-stdY, cam-39-stdZ, cam-40-name, cam-40-avgX, cam-40-avgY, cam-40-avgZ, cam-40-stdX, cam-40-stdY, cam-40-stdZ, cam-41-name, cam-41-avgX, cam-41-avgY, cam-41-avgZ, cam-41-stdX, cam-41-stdY, cam-41-stdZ, cam-42-name, cam-42-avgX, cam-42-avgY, cam-42-avgZ, cam-42-stdX, cam-42-stdY, cam-42-stdZ, cam-43-name, cam-43-avgX, cam-43-avgY, cam-43-avgZ, cam-43-stdX, cam-43-stdY, cam-43-stdZ, cam-44-name, cam-44-avgX, cam-44-avgY, cam-44-avgZ, cam-44-stdX, cam-44-stdY, cam-44-stdZ, cam-45-name, cam-45-avgX, cam-45-avgY, cam-45-avgZ, cam-45-stdX, cam-45-stdY, cam-45-stdZ, cam-46-name, cam-46-avgX, cam-46-avgY, cam-46-avgZ, cam-46-stdX, cam-46-stdY, cam-46-stdZ, cam-47-name, cam-47-avgX, cam-47-avgY, cam-47-avgZ, cam-47-stdX, cam-47-stdY, cam-47-stdZ, cam-48-name, cam-48-avgX, cam-48-avgY, cam-48-avgZ, cam-48-stdX, cam-48-stdY, cam-48-stdZ
2014.12.04.11.58.57, CAM-EBA-US-IP_EBA-US-IP, 2.61468592, -4.19698820, 3.83355546, 0.00000288, 0.00000019, 0.00000378, CAM-EBA-US-HO_EBA-US-HO, 2.61683178, -4.19702816, 5.89797621, 0.00000146, 0.00000000, 0.00000199, CAM-EBA-USA-IP_EBA-USA-IP, -2.61093593, -4.19700384, 3.83563480, 0.00000258, 0.00000000, 0.00000181, CAM-EBA-USA-HO_EBA-USA-HO, -2.61261544, -4.19702482, 5.89857855, 0.00000133, 0.00000000, 0.00000092, CAM-LBA-US_EBA-US-HO-H, 2.83560658, -3.69467387, 6.48618650, 0.00001058, 0.00000707, 0.00000000, CAM-LBA-US_JDA-US-H, 2.82037001, -3.73047748, 6.67530499, 0.00000826, 0.00001261, 0.00000019, CAM-LBA-US_CAM-LBC-US, 2.77949853, -3.81201434, -2.68907309, 0.00001038, 0.00000206, 0.00000000, CAM-LBA-US_EBC-US-IP-H, 2.78530946, -3.78368373, -3.11732855, 0.00000679, 0.00000961, 0.00000012, CAM-LBA-USA_EBA-USA-HO-H, -2.86514392, -3.73425913, 6.48601036, 0.00001661, 0.00000230, 0.00000023, CAM-LBA-USA_JDA-USA-H, -2.88456697, -3.67245374, 7.43188753, 0.00000740, 0.00000307, 0.00000019, CAM-LBA-USA_CAM-LBC-USA, -2.75783973, -3.71799736, -2.71058559, 0.00000355, 0.00000285, 0.00000000, CAM-LBA-USA_EBC-USA-IP-H, -2.80525012, -3.69001265, -3.11714649, 0.00001100, 0.00000392, 0.00000000, CAM-LBC-US_EBC-US-HO-H, 2.83897119, -3.76594272, -6.47920055, 0.00075628, 0.00344844, 0.00002542, CAM-LBC-US_JDC-US-H, 2.84572701, -3.68335834, -6.67484694, 0.00001015, 0.00000205, 0.00000023, CAM-LBC-US_CAM-LBA-US, 2.80521336, -3.74532957, 2.69819798, 0.00339921, 0.00553447, 0.00001340, CAM-LBC-US_EBA-US-IP-H, 2.84496541, -3.68214097, 3.12400966, 0.00003117, 0.00003995, 0.00000077, CAM-LBC-USA_EBC-USA-HO-H, -2.84796419, -3.69348817, -6.47909851, 0.00000462, 0.00000297, 0.00000023, CAM-LBC-USA_JDC-USA-H, -2.82527285, -3.77022815, -6.67505856, 0.00000255, 0.00000244, 0.00000023, CAM-LBC-USA_CAM-LBA-USA, -2.81457062, -3.74961338, 2.68347168, 0.00000384, 0.00000273, 0.00000000, CAM-LBC-USA_EBA-USA-IP-H, -2.73741012, -3.72654805, 3.12373714, 0.00081104, 0.04330733, 0.00031121, CAM-EBC-US-IP_EBC-US-IP, 2.60379062, -4.19700384, -3.82443218, 0.00000078, 0.00000000, 0.00000141, CAM-EBC-US-HO_EBC-US-HO, 2.60534663, -4.19702015, -5.89342604, 0.00000103, 0.00000019, 0.00000169, CAM-EBC-USA-IP_EBC-USA-IP, -2.61123862, -4.19698238, -3.82694764, 0.00000241, 0.00000000, 0.00000183, CAM-EBC-USA-HO_EBC-USA-HO, -2.61594062, -4.19702291, -5.89144716, 0.00000079, 0.00000000, 0.00000063, CAM-JDA-US-IP_JDA-US-IP, 2.58502212, -4.19496298, 6.54842005, 0.00000089, 0.00000000, 0.00000158, CAM-JDA-US-HO_JDA-US-HO, 2.59419708, -4.13996553, 6.94806566, 0.00000172, 0.00000000, 0.00000395, CAM-JDA-USA-IP_JDA-USA-IP, -2.59760985, -4.19504881, 6.53901548, 0.00000094, 0.00000000, 0.00000180, CAM-JDA-USA-HO_JDA-USA-HO, -2.60415406, -4.13995743, 6.94261456, 0.00000765, 0.00000000, 0.00000412, CAM-JDC-US-IP_JDC-US-IP, 2.59901195, -4.19500875, -6.54804373, 0.00000046, 0.00000000, 0.00000154, CAM-JDC-US-HO_JDC-US-HO, 2.60940685, -4.14002943, -6.93109217, 0.00000256, 0.00000000, 0.00000228, CAM-JDC-USA-IP_JDC-USA-IP, -2.60529380, -4.19509497, -6.54079151, 0.00000185, 0.00000019, 0.00000162, CAM-JDC-USA-HO_JDC-USA-HO, -2.59416170, -4.14012432, -6.92695913, 0.00000329, 0.00000000, 0.00000529, CAM-ECTA-US-IP_ECTA-US-IP-T, 3.52916441, 3.84866071, 8.10433636, 0.00226065, 0.00022004, 0.01027791, CAM-ECTA-US-IP_ECTA-US-IP, 3.51838632, -4.07065105, 7.90074730, 0.00000028, 0.00000000, 0.00000157, CAM-ECTA-US-HO_ECTA-US-HO-T, 3.87611814, 3.64745378, 12.94170685, 0.00001509, 0.00000000, 0.00000964, CAM-ECTA-US-HO_ECTA-US-HO, 3.66468143, -3.92575359, 12.88895531, 0.00000157, 0.00000000, 0.00000204, CAM-ECTA-USA-IP_ECTA-USA-IP-T, -3.67431545, 3.84890556, 7.90353107, 0.00002986, 0.00000058, 0.00001404, CAM-ECTA-USA-IP_ECTA-USA-IP, -3.53266420, -4.07044363, 7.89592876, 0.00000092, 0.00000000, 0.00000092, CAM-ECTA-USA-HO_ECTA-USA-HO-T, -3.86171856, 3.64767818, 12.94120045, 0.00001579, 0.00000046, 0.00001945, CAM-ECTA-USA-HO_ECTA-USA-HO, -3.68520269, -3.92555637, 12.89034595, 0.00000068, 0.00000010, 0.00000222, CAM-ECTC-US-IP_ECTC-US-IP-T, 3.67987018, 3.84881520, -7.90362339, 0.00005697, 0.00000097, 0.00003239, CAM-ECTC-US-IP_ECTC-US-IP, 3.53239164, -4.07045364, -7.88248692, 0.00000078, 0.00000000, 0.00000047, CAM-ECTC-US-HO_ECTC-US-HO-T, 3.86975986, 3.64754796, -12.94473147, 0.00001255, 0.00000000, 0.00001750, CAM-ECTC-US-HO_ECTC-US-HO, 3.67437637, -3.92559862, -12.89553308, 0.00000164, 0.00000000, 0.00000238, CAM-ECTC-USA-IP_ECTC-USA-IP-T, -3.67384458, 3.84925556, -7.90074456, 0.00001940, 0.00000041, 0.00000613, CAM-ECTC-USA-IP_ECTC-USA-IP, -3.52980018, -4.07030463, -7.87798774, 0.00000045, 0.00000119, 0.00008739, CAM-ECTC-USA-HO_ECTC-USA-HO-T, -3.86868405, 3.64757800, -12.93739820, 0.00003668, 0.00000079, 0.00003060, CAM-ECTC-USA-HO_ECTC-USA-HO, -3.67565906, -3.92561126, -12.89232874, 0.00000285, 0.00000000, 0.00000434
2014.12.04.12.13.16, CAM-EBA-US-IP_EBA-US-IP, 2.61468697, -4.19698820, 3.83355675, 0.00000062, 0.00000019, 0.00000423, CAM-EBA-US-HO_EBA-US-HO, 2.61683183, -4.19702816, 5.89797745, 0.00000306, 0.00000000, 0.00000208, CAM-EBA-USA-IP_EBA-USA-IP, -2.61093597, -4.19700384, 3.83563380, 0.00000095, 0.00000000, 0.00000168, CAM-EBA-USA-HO_EBA-USA-HO, -2.61261663, -4.19702482, 5.89857826, 0.00000153, 0.00000000, 0.00000056, CAM-LBA-US_EBA-US-HO-H, 2.83559666, -3.69465423, 6.48618612, 0.00000639, 0.00000464, 0.00000019, CAM-LBA-US_JDA-US-H, 2.82035518, -3.73046842, 6.67530537, 0.00000258, 0.00000315, 0.00000000, CAM-LBA-US_CAM-LBC-US, 2.77955308, -3.81201510, -2.68907404, 0.00000134, 0.00000634, 0.00000000, CAM-LBA-US_EBC-US-IP-H, 2.78535194, -3.78370509, -3.11732864, 0.00000482, 0.00000323, 0.00000000, CAM-LBA-USA_EBA-USA-HO-H, -2.86520047, -3.73425703, 6.48600979, 0.00000258, 0.00000120, 0.00000023, CAM-LBA-USA_JDA-USA-H, -2.88460093, -3.67246275, 7.43188715, 0.00000407, 0.00000184, 0.00000000, CAM-LBA-USA_CAM-LBC-USA, -2.75783806, -3.71799703, -2.71058540, 0.00000197, 0.00000318, 0.00000023, CAM-LBA-USA_EBC-USA-IP-H, -2.80524669, -3.69001250, -3.11714649, 0.00001791, 0.00000177, 0.00000000, CAM-LBC-US_EBC-US-HO-H, 2.83860445, -3.76761160, -6.47918844, 0.00002578, 0.00000047, 0.00000000, CAM-LBC-US_JDC-US-H, 2.82362785, -3.72649860, -6.67503510, 0.01803568, 0.03522108, 0.00015348, CAM-LBC-US_CAM-LBA-US, 2.80372543, -3.74828033, 2.69820166, 0.00050757, 0.00451399, 0.00000858, CAM-LBC-US_EBA-US-IP-H, 2.84476099, -3.68215971, 3.12401071, 0.00000979, 0.00004313, 0.00000070, CAM-LBC-USA_EBC-USA-HO-H, -2.84796891, -3.69348664, -6.47909842, 0.00000426, 0.00000205, 0.00000019, CAM-LBC-USA_JDC-USA-H, -2.82527356, -3.77022514, -6.67505865, 0.00000233, 0.00000151, 0.00000023, CAM-LBC-USA_CAM-LBA-USA, -2.81456666, -3.74960942, 2.68347168, 0.00000736, 0.00000347, 0.00000000, CAM-LBC-USA_EBA-USA-IP-H, -2.73694887, -3.73091750, 3.12349486, 0.00169513, 0.06959492, 0.00038460, CAM-EBC-US-IP_EBC-US-IP, 2.60379267, -4.19700384, -3.82443542, 0.00000106, 0.00000000, 0.00000307, CAM-EBC-US-HO_EBC-US-HO, 2.60534620, -4.19702005, -5.89342728, 0.00000087, 0.00000000, 0.00000070, CAM-EBC-USA-IP_EBC-USA-IP, -2.61123638, -4.19698238, -3.82695098, 0.00000162, 0.00000000, 0.00000159, CAM-EBC-USA-HO_EBC-USA-HO, -2.61594048, -4.19702291, -5.89144754, 0.00000206, 0.00000000, 0.00000124, CAM-JDA-US-IP_JDA-US-IP, 2.58502154, -4.19496298, 6.54842081, 0.00000122, 0.00000000, 0.00000092, CAM-JDA-US-HO_JDA-US-HO, 2.59419537, -4.13996553, 6.94806671, 0.00000142, 0.00000000, 0.00000308, CAM-JDA-USA-IP_JDA-USA-IP, -2.59761014, -4.19504881, 6.53901577, 0.00000068, 0.00000000, 0.00000176, CAM-JDA-USA-HO_JDA-USA-HO, -2.60415659, -4.13995743, 6.94261093, 0.00000479, 0.00000000, 0.00000639, CAM-JDC-US-IP_JDC-US-IP, 2.59901142, -4.19500875, -6.54804392, 0.00000109, 0.00000000, 0.00000071, CAM-JDC-US-HO_JDC-US-HO, 2.60940814, -4.14002943, -6.93109140, 0.00000325, 0.00000000, 0.00000285, CAM-JDC-USA-IP_JDC-USA-IP, -2.60529575, -4.19509497, -6.54079027, 0.00000330, 0.00000019, 0.00000180, CAM-JDC-USA-HO_JDC-USA-HO, -2.59416671, -4.14012432, -6.92695799, 0.00000232, 0.00000000, 0.00000255, CAM-ECTA-US-IP_ECTA-US-IP-T, 3.53359866, 3.84874701, 8.10067902, 0.00495742, 0.00024122, 0.01082204, CAM-ECTA-US-IP_ECTA-US-IP, 3.51838589, -4.07065115, 7.90074873, 0.00000083, 0.00000019, 0.00000303, CAM-ECTA-US-HO_ECTA-US-HO-T, 3.87611260, 3.64745378, 12.94171906, 0.00001365, 0.00000000, 0.00000963, CAM-ECTA-US-HO_ECTA-US-HO, 3.66468306, -3.92575359, 12.88895359, 0.00000182, 0.00000000, 0.00000155, CAM-ECTA-USA-IP_ECTA-USA-IP-T, -3.67428670, 3.84890604, 7.90353003, 0.00001311, 0.00000048, 0.00000651, CAM-ECTA-USA-IP_ECTA-USA-IP, -3.53266444, -4.07044363, 7.89592896, 0.00000073, 0.00000000, 0.00000122, CAM-ECTA-USA-HO_ECTA-USA-HO-T, -3.86171598, 3.64767842, 12.94120941, 0.00002295, 0.00000044, 0.00002204, CAM-ECTA-USA-HO_ECTA-USA-HO, -3.68520346, -3.92555633, 12.89034557, 0.00000228, 0.00000012, 0.00000135, CAM-ECTC-US-IP_ECTC-US-IP-T, 3.67985263, 3.84881558, -7.90358715, 0.00002788, 0.00000061, 0.00003140, CAM-ECTC-US-IP_ECTC-US-IP, 3.53239169, -4.07045355, -7.88248730, 0.00000042, 0.00000019, 0.00000080, CAM-ECTC-US-HO_ECTC-US-HO-T, 3.86975446, 3.64754796, -12.94472485, 0.00001858, 0.00000000, 0.00001994, CAM-ECTC-US-HO_ECTC-US-HO, 3.67437377, -3.92559862, -12.89553604, 0.00000324, 0.00000000, 0.00000230, CAM-ECTC-USA-IP_ECTC-USA-IP-T, -3.67383498, 3.84925556, -7.90071619, 0.00001693, 0.00000041, 0.00002070, CAM-ECTC-USA-IP_ECTC-USA-IP, -3.52980065, -4.07030451, -7.87800705, 0.00000029, 0.00000109, 0.00008353, CAM-ECTC-USA-HO_ECTC-USA-HO-T, -3.86866546, 3.64757824, -12.93739414, 0.00000849, 0.00000000, 0.00001625, CAM-ECTC-USA-HO_ECTC-USA-HO, -3.67565781, -3.92560989, -12.89249802, 0.00000316, 0.00000237, 0.00029843
2014.12.04.12.27.34, CAM-EBA-US-IP_EBA-US-IP, 2.61468821, -4.19698830, 3.83355742, 0.00000028, 0.00000023, 0.00000292, CAM-EBA-US-HO_EBA-US-HO, 2.61683245, -4.19702816, 5.89797497, 0.00000234, 0.00000000, 0.00000247, CAM-EBA-USA-IP_EBA-USA-IP, -2.61093554, -4.19700384, 3.83563552, 0.00000132, 0.00000000, 0.00000219, CAM-EBA-USA-HO_EBA-USA-HO, -2.61261640, -4.19702482, 5.89857779, 0.00000124, 0.00000000, 0.00000118, CAM-LBA-US_EBA-US-HO-H, 2.83559208, -3.69465446, 6.48618622, 0.00000680, 0.00000200, 0.00000023, CAM-LBA-US_JDA-US-H, 2.82033124, -3.73046823, 6.67530499, 0.00000296, 0.00000402, 0.00000019, CAM-LBA-US_CAM-LBC-US, 2.77957644, -3.81200705, -2.68907404, 0.00000372, 0.00000253, 0.00000000, CAM-LBA-US_EBC-US-IP-H, 2.78538480, -3.78368630, -3.11732864, 0.00000180, 0.00000147, 0.00000000, CAM-LBA-USA_EBA-USA-HO-H, -2.86519637, -3.73425527, 6.48600988, 0.00000476, 0.00000185, 0.00000023, CAM-LBA-USA_JDA-USA-H, -2.88459930, -3.67246056, 7.43188705, 0.00000543, 0.00000290, 0.00000019, CAM-LBA-USA_CAM-LBC-USA, -2.75783868, -3.71799626, -2.71058540, 0.00000386, 0.00000214, 0.00000023, CAM-LBA-USA_EBC-USA-IP-H, -2.80523262, -3.69001098, -3.11714649, 0.00003693, 0.00000370, 0.00000000, CAM-LBC-US_EBC-US-HO-H, 2.83833289, -3.76289353, -6.47923107, 0.00025967, 0.00383771, 0.00003481, CAM-LBC-US_JDC-US-H, 2.84566579, -3.68332257, -6.67484694, 0.00000793, 0.00000150, 0.00000023, CAM-LBC-US_CAM-LBA-US, 2.80405073, -3.75098271, 2.69820786, 0.00002353, 0.00000840, 0.00000000, CAM-LBC-US_EBA-US-IP-H, 2.84486156, -3.68212862, 3.12400994, 0.00001492, 0.00004342, 0.00000070, CAM-LBC-USA_EBC-USA-HO-H, -2.84797096, -3.69349012, -6.47909842, 0.00000378, 0.00000566, 0.00000019, CAM-LBC-USA_JDC-USA-H, -2.82527709, -3.77022648, -6.67505846, 0.00000439, 0.00000135, 0.00000019, CAM-LBC-USA_CAM-LBA-USA, -2.81456838, -3.74960990, 2.68347168, 0.00000604, 0.00000252, 0.00000000, CAM-LBC-USA_EBA-USA-IP-H, -2.73673368, -3.69785566, 3.12341399, 0.00181037, 0.05630767, 0.00037922, CAM-EBC-US-IP_EBC-US-IP, 2.60379176, -4.19700384, -3.82443242, 0.00000077, 0.00000000, 0.00000266, CAM-EBC-US-HO_EBC-US-HO, 2.60534787, -4.19702005, -5.89342670, 0.00000103, 0.00000000, 0.00000123, CAM-EBC-USA-IP_EBC-USA-IP, -2.61123676, -4.19698238, -3.82694917, 0.00000200, 0.00000000, 0.00000247, CAM-EBC-USA-HO_EBC-USA-HO, -2.61594057, -4.19702291, -5.89144554, 0.00000097, 0.00000000, 0.00000152, CAM-JDA-US-IP_JDA-US-IP, 2.58502107, -4.19496298, 6.54841824, 0.00000163, 0.00000000, 0.00000111, CAM-JDA-US-HO_JDA-US-HO, 2.59419580, -4.13996553, 6.94806414, 0.00000371, 0.00000000, 0.00000177, CAM-JDA-USA-IP_JDA-USA-IP, -2.59760928, -4.19504881, 6.53901424, 0.00000129, 0.00000000, 0.00000133, CAM-JDA-USA-HO_JDA-USA-HO, -2.60415912, -4.13995743, 6.94261265, 0.00000558, 0.00000000, 0.00000399, CAM-JDC-US-IP_JDC-US-IP, 2.59901180, -4.19500875, -6.54804354, 0.00000105, 0.00000000, 0.00000107, CAM-JDC-US-HO_JDC-US-HO, 2.60940890, -4.14002943, -6.93109417, 0.00000174, 0.00000000, 0.00000403, CAM-JDC-USA-IP_JDC-USA-IP, -2.60529361, -4.19509497, -6.54078999, 0.00000351, 0.00000019, 0.00000118, CAM-JDC-USA-HO_JDC-USA-HO, -2.59416561, -4.14012432, -6.92695694, 0.00000375, 0.00000000, 0.00000394, CAM-ECTA-US-IP_ECTA-US-IP-T, 3.53077216, 3.84877625, 8.09909039, 0.00605601, 0.00025707, 0.01216460, CAM-ECTA-US-IP_ECTA-US-IP, 3.51838555, -4.07065125, 7.90074978, 0.00000012, 0.00000023, 0.00000177, CAM-ECTA-US-HO_ECTA-US-HO-T, 3.87611585, 3.64745378, 12.94172153, 0.00000782, 0.00000000, 0.00001564, CAM-ECTA-US-HO_ECTA-US-HO, 3.66468072, -3.92575359, 12.88895454, 0.00000125, 0.00000000, 0.00000097, CAM-ECTA-USA-IP_ECTA-USA-IP-T, -3.67430086, 3.84890575, 7.90350695, 0.00002832, 0.00000055, 0.00002578, CAM-ECTA-USA-IP_ECTA-USA-IP, -3.53266420, -4.07044363, 7.89592838, 0.00000036, 0.00000000, 0.00000074, CAM-ECTA-USA-HO_ECTA-USA-HO-T, -3.86171570, 3.64767861, 12.94121342, 0.00001024, 0.00000037, 0.00001803, CAM-ECTA-USA-HO_ECTA-USA-HO, -3.68520169, -3.92555637, 12.89034538, 0.00000543, 0.00000010, 0.00000221, CAM-ECTC-US-IP_ECTC-US-IP-T, 3.67983580, 3.84881554, -7.90361681, 0.00003242, 0.00000047, 0.00000722, CAM-ECTC-US-IP_ECTC-US-IP, 3.53239107, -4.07045345, -7.88248749, 0.00000132, 0.00000023, 0.00000049, CAM-ECTC-US-HO_ECTC-US-HO-T, 3.86976357, 3.64754796, -12.94471188, 0.00000491, 0.00000000, 0.00002729, CAM-ECTC-US-HO_ECTC-US-HO, 3.67437071, -3.92559862, -12.89553452, 0.00000311, 0.00000000, 0.00000178, CAM-ECTC-USA-IP_ECTC-USA-IP-T, -3.67384064, 3.84925556, -7.90072501, 0.00002630, 0.00000041, 0.00001902, CAM-ECTC-USA-IP_ECTC-USA-IP, -3.52980042, -4.07030571, -7.87791002, 0.00000053, 0.00000021, 0.00002388, CAM-ECTC-USA-HO_ECTC-USA-HO-T, -3.86868179, 3.64757800, -12.93738365, 0.00005455, 0.00000041, 0.00001374, CAM-ECTC-USA-HO_ECTC-USA-HO, -3.67565942, -3.92561126, -12.89232779, 0.00000280, 0.00000000, 0.00000158
